fromCurrency,timeStamp,regularMarketPrice,regularMarketChange,regularMarketChangePercent,simpleMovingAVG,regularMarketTime,regularMarketDayLow,regularMarketDayHigh,regularMarketDayRange,regularMarketVolume,volume24Hr,volumeAllCurrencies,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceHint,circulatingSupply
BTC,"Sun, 15 May 2022 05:07:46 GMT",29582.684,281.63672,0.9611798,38461.565333333332,1652591160,29567.043,30166.775,29567.043 - 30166.775,27525353472,27525353472,27525353472,29403207052,48218086401,3232.1934,0.122661605,26350.49 - 68789.625,-39206.94,-0.5699543,26350.49,68789.625,40222.727,-10640.043,-0.26452813,45579.285,-15996.602,-0.3509621,563260424192,2,19040206
BTC,"Sun, 15 May 2022 04:51:37 GMT",29605.71,286.33594,0.97661394,38469.240666666672,1652590200,29567.043,30166.775,29567.043 - 30166.775,27691001856,27691001856,27691001856,29403207052,48218086401,3255.2207,0.12353549,26350.49 - 68789.625,-39183.914,-0.56961954,26350.49,68789.625,40222.727,-10617.016,-0.26395565,45579.285,-15973.574,-0.3504569,563698860032,2,19040206
BTC,"Sun, 15 May 2022 04:52:37 GMT",29608.615,282.4414,0.96310127,38470.209,1652590260,29567.043,30166.775,29567.043 - 30166.775,27683368960,27683368960,27683368960,29403207052,48218086401,3258.125,0.12364571,26350.49 - 68789.625,-39181.008,-0.5695773,26350.49,68789.625,40222.727,-10614.111,-0.26388344,45579.285,-15970.67,-0.35039318,563754106880,2,19040206
BTC,"Sun, 15 May 2022 04:53:38 GMT",29610.646,303.57617,1.0358492,38470.886,1652590320,29567.043,30166.775,29567.043 - 30166.775,27687788544,27687788544,27687788544,29403207052,48218086401,3260.1562,0.12372279,26350.49 - 68789.625,-39178.977,-0.5695478,26350.49,68789.625,40222.727,-10612.08,-0.26383293,45579.285,-15968.639,-0.3503486,563792838656,2,19040206
BTC,"Sun, 15 May 2022 05:00:42 GMT",29609.898,357.0254,1.2204736,38470.636666666665,1652590740,29567.043,30166.775,29567.043 - 30166.775,27639052288,27639052288,27639052288,29403207052,48218086401,3259.4082,0.123694405,26350.49 - 68789.625,-39179.727,-0.5695587,26350.49,68789.625,40222.727,-10612.828,-0.26385152,45579.285,-15969.387,-0.350365,563778551808,2,19040206
BTC,"Sun, 15 May 2022 05:01:43 GMT",29608.996,343.5586,1.1739354,38470.336,1652590800,29567.043,30166.775,29567.043 - 30166.775,27640791040,27640791040,27640791040,29403207052,48218086401,3258.5059,0.12366016,26350.49 - 68789.625,-39180.63,-0.5695718,26350.49,68789.625,40222.727,-10613.73,-0.26387396,45579.285,-15970.289,-0.3503848,563761381376,2,19040206
BTC,"Sun, 15 May 2022 05:02:43 GMT",29599.637,274.45117,0.9358869,38467.216333333337,1652590860,29567.043,30166.775,29567.043 - 30166.775,27579052032,27579052032,27579052032,29403207052,48218086401,3249.1465,0.12330497,26350.49 - 68789.625,-39189.99,-0.5697078,26350.49,68789.625,40222.727,-10623.09,-0.26410666,45579.285,-15979.648,-0.35059014,563583188992,2,19040206
BTC,"Sun, 15 May 2022 04:57:40 GMT",29626.219,358.09375,1.2234868,38476.077,1652590560,29567.043,30166.775,29567.043 - 30166.775,27688570880,27688570880,27688570880,29403207052,48218086401,3275.7285,0.12431376,26350.49 - 68789.625,-39163.406,-0.5693214,26350.49,68789.625,40222.727,-10596.508,-0.2634458,45579.285,-15953.066,-0.35000694,564089323520,2,19040206
BTC,"Sun, 15 May 2022 04:58:41 GMT",29627.084,362.11523,1.2373722,38476.365333333335,1652590620,29567.043,30166.775,29567.043 - 30166.775,27677992960,27677992960,27677992960,29403207052,48218086401,3276.5938,0.1243466,26350.49 - 68789.625,-39162.54,-0.5693088,26350.49,68789.625,40222.727,-10595.643,-0.26342428,45579.285,-15952.201,-0.34998795,564105773056,2,19040206
BTC,"Sun, 15 May 2022 04:59:41 GMT",29622.545,388.12305,1.3276218,38474.852333333336,1652590680,29567.043,30166.775,29567.043 - 30166.775,27648198656,27648198656,27648198656,29403207052,48218086401,3272.0547,0.12417434,26350.49 - 68789.625,-39167.08,-0.5693748,26350.49,68789.625,40222.727,-10600.182,-0.2635371,45579.285,-15956.74,-0.35008755,564019331072,2,19040206
BTC,"Sun, 15 May 2022 04:45:33 GMT",29567.043,203.5039,0.6930484,38456.351666666669,1652589840,29567.043,30166.775,29567.043 - 30166.775,27716120576,27716120576,27716120576,29403207052,48218086401,3216.5527,0.12206804,26350.49 - 68789.625,-39222.582,-0.57018167,26350.49,68789.625,40222.727,-10655.684,-0.264917,45579.285,-16012.242,-0.35130525,562962563072,2,19040206
BTC,"Sun, 15 May 2022 04:46:34 GMT",29576.834,214.07227,0.7290627,38459.615333333335,1652589900,29567.043,30166.775,29567.043 - 30166.775,27703130112,27703130112,27703130112,29403207052,48218086401,3226.3438,0.12243961,26350.49 - 68789.625,-39212.79,-0.5700393,26350.49,68789.625,40222.727,-10645.893,-0.26467356,45579.285,-16002.451,-0.35109043,563149012992,2,19040206
BTC,"Sun, 15 May 2022 04:47:34 GMT",29581.693,235.41797,0.80220675,38461.235,1652589960,29567.043,30166.775,29567.043 - 30166.775,27710986240,27710986240,27710986240,29403207052,48218086401,3231.2031,0.122624025,26350.49 - 68789.625,-39207.93,-0.56996864,26350.49,68789.625,40222.727,-10641.033,-0.26455274,45579.285,-15997.592,-0.35098383,563241484288,2,19040206
BTC,"Sun, 15 May 2022 05:03:44 GMT",29594.229,258.36914,0.8807334,38465.413666666667,1652590920,29567.043,30166.775,29567.043 - 30166.775,27553759232,27553759232,27553759232,29403207052,48218086401,3243.7383,0.12309973,26350.49 - 68789.625,-39195.4,-0.5697865,26350.49,68789.625,40222.727,-10628.498,-0.2642411,45579.285,-15985.057,-0.3507088,563480231936,2,19040206
BTC,"Sun, 15 May 2022 05:04:44 GMT",29604.285,282.7461,0.9642999,38468.765666666666,1652590980,29567.043,30166.775,29567.043 - 30166.775,27547086848,27547086848,27547086848,29403207052,48218086401,3253.795,0.12348138,26350.49 - 68789.625,-39185.34,-0.5696403,26350.49,68789.625,40222.727,-10618.441,-0.2639911,45579.285,-15975,-0.35048816,563671662592,2,19040206
BTC,"Sun, 15 May 2022 05:05:45 GMT",29608.092,324.51953,1.1081954,38470.034666666666,1652591040,29567.043,30166.775,29567.043 - 30166.775,27530733568,27530733568,27530733568,29403207052,48218086401,3257.6016,0.123625845,26350.49 - 68789.625,-39181.53,-0.5695849,26350.49,68789.625,40222.727,-10614.635,-0.26389647,45579.285,-15971.193,-0.35040465,563744145408,2,19040206
BTC,"Sun, 15 May 2022 04:48:35 GMT",29577.115,239.80078,0.8173944,38459.709,1652590020,29567.043,30166.775,29567.043 - 30166.775,27693045760,27693045760,27693045760,29403207052,48218086401,3226.625,0.122450285,26350.49 - 68789.625,-39212.508,-0.5700352,26350.49,68789.625,40222.727,-10645.611,-0.2646666,45579.285,-16002.17,-0.35108426,563154386944,2,19040206
BTC,"Sun, 15 May 2022 04:49:36 GMT",29591.236,256.51953,0.87446195,38464.416000000005,1652590080,29567.043,30166.775,29567.043 - 30166.775,27696177152,27696177152,27696177152,29403207052,48218086401,3240.746,0.122986175,26350.49 - 68789.625,-39198.39,-0.56983,26350.49,68789.625,40222.727,-10631.49,-0.26431552,45579.285,-15988.049,-0.35077447,563423215616,2,19040206
BTC,"Sun, 15 May 2022 04:50:36 GMT",29597.459,286.82422,0.97856474,38466.490333333335,1652590140,29567.043,30166.775,29567.043 - 30166.775,27698780160,27698780160,27698780160,29403207052,48218086401,3246.9688,0.12322233,26350.49 - 68789.625,-39192.164,-0.56973946,26350.49,68789.625,40222.727,-10625.268,-0.2641608,45579.285,-15981.826,-0.35063794,563541704704,2,19040206
BTC,"Sun, 15 May 2022 04:43:32 GMT",29584.861,215.5586,0.73396206,38462.291000000005,1652589720,29584.861,30166.775,29584.861 - 30166.775,27672975360,27672975360,27672975360,29403207052,48218086401,3234.371,0.12274425,26350.49 - 68789.625,-39204.766,-0.5699226,26350.49,68789.625,40222.727,-10637.865,-0.264474,45579.285,-15994.424,-0.35091433,563301842944,2,19040206
BTC,"Sun, 15 May 2022 04:42:32 GMT",29601.814,223.46289,0.7606375,38467.942,1652589660,29601.814,30166.775,29601.814 - 30166.775,27679533056,27679533056,27679533056,29403207052,48218086401,3251.3242,0.12338762,26350.49 - 68789.625,-39187.812,-0.5696762,26350.49,68789.625,40222.727,-10620.912,-0.2640525,45579.285,-15977.471,-0.35054237,563624607744,2,19040206
BTC,"Sun, 15 May 2022 04:24:21 GMT",29744.818,198.70703,0.6725308,38515.61,1652588580,29611.865,30166.775,29611.865 - 30166.775,27822876672,27822876672,27822876672,29403207052,48218086401,3394.3281,0.12881461,26350.49 - 68789.625,-39044.805,-0.56759727,26350.49,68789.625,40222.727,-10477.908,-0.2604972,45579.285,-15834.467,-0.3474049,566347431936,2,19040206
BTC,"Sun, 15 May 2022 04:25:22 GMT",29741.777,203.46484,0.68881947,38514.596333333335,1652588640,29611.865,30166.775,29611.865 - 30166.775,27817242624,27817242624,27817242624,29403207052,48218086401,3391.287,0.1286992,26350.49 - 68789.625,-39047.848,-0.5676415,26350.49,68789.625,40222.727,-10480.949,-0.26057282,45579.285,-15837.508,-0.34747162,566289563648,2,19040206
BTC,"Sun, 15 May 2022 04:26:22 GMT",29734.256,217.89062,0.738202,38512.089333333337,1652588700,29611.865,30166.775,29611.865 - 30166.775,27831146496,27831146496,27831146496,29403207052,48218086401,3383.7656,0.12841377,26350.49 - 68789.625,-39055.367,-0.5677508,26350.49,68789.625,40222.727,-10488.471,-0.2607598,45579.285,-15845.029,-0.34763664,566146367488,2,19040206
BTC,"Sun, 15 May 2022 04:27:23 GMT",29718.23,201.18945,0.68160564,38506.747333333333,1652588760,29611.865,30166.775,29611.865 - 30166.775,27820154880,27820154880,27820154880,29403207052,48218086401,3367.7402,0.1278056,26350.49 - 68789.625,-39071.395,-0.5679838,26350.49,68789.625,40222.727,-10504.496,-0.26115823,45579.285,-15861.055,-0.34798822,565841231872,2,19040206
BTC,"Sun, 15 May 2022 04:28:23 GMT",29717.447,205.07031,0.6948613,38506.486333333327,1652588820,29611.865,30166.775,29611.865 - 30166.775,27818356736,27818356736,27818356736,29403207052,48218086401,3366.957,0.12777588,26350.49 - 68789.625,-39072.18,-0.56799525,26350.49,68789.625,40222.727,-10505.279,-0.2611777,45579.285,-15861.838,-0.3480054,565826289664,2,19040206
BTC,"Sun, 15 May 2022 04:29:24 GMT",29711.928,210.17969,0.7124249,38504.646666666667,1652588880,29611.865,30166.775,29611.865 - 30166.775,27825813504,27825813504,27825813504,29403207052,48218086401,3361.4375,0.12756641,26350.49 - 68789.625,-39077.695,-0.5680754,26350.49,68789.625,40222.727,-10510.799,-0.26131493,45579.285,-15867.357,-0.3481265,565721235456,2,19040206
BTC,"Sun, 15 May 2022 04:30:24 GMT",29710.584,209.92188,0.71157813,38504.198666666671,1652588940,29611.865,30166.775,29611.865 - 30166.775,27818528768,27818528768,27818528768,29403207052,48218086401,3360.0938,0.12751542,26350.49 - 68789.625,-39079.04,-0.56809497,26350.49,68789.625,40222.727,-10512.143,-0.26134834,45579.285,-15868.701,-0.348156,565695676416,2,19040206
BTC,"Sun, 15 May 2022 04:31:25 GMT",29712.965,217.01172,0.7357413,38504.992333333335,1652589000,29611.865,30166.775,29611.865 - 30166.775,27814615040,27814615040,27814615040,29403207052,48218086401,3362.4746,0.12760577,26350.49 - 68789.625,-39076.66,-0.5680604,26350.49,68789.625,40222.727,-10509.762,-0.26128915,45579.285,-15866.32,-0.34810376,565740961792,2,19040206
BTC,"Sun, 15 May 2022 04:32:26 GMT",29714.764,228.03516,0.77334833,38505.592,1652589060,29611.865,30166.775,29611.865 - 30166.775,27805163520,27805163520,27805163520,29403207052,48218086401,3364.2734,0.12767404,26350.49 - 68789.625,-39074.86,-0.5680342,26350.49,68789.625,40222.727,-10507.963,-0.26124442,45579.285,-15864.521,-0.3480643,565775237120,2,19040206
BTC,"Sun, 15 May 2022 04:33:26 GMT",29716.068,250.44336,0.84995383,38506.026666666665,1652589120,29611.865,30166.775,29611.865 - 30166.775,27795271680,27795271680,27795271680,29403207052,48218086401,3365.5781,0.12772354,26350.49 - 68789.625,-39073.555,-0.5680152,26350.49,68789.625,40222.727,-10506.658,-0.261212,45579.285,-15863.217,-0.34803566,565800075264,2,19040206
BTC,"Sun, 15 May 2022 04:34:27 GMT",29703.31,259.4961,0.88132715,38501.774,1652589180,29611.865,30166.775,29611.865 - 30166.775,27782989824,27782989824,27782989824,29403207052,48218086401,3352.8203,0.12723939,26350.49 - 68789.625,-39086.312,-0.5682007,26350.49,68789.625,40222.727,-10519.416,-0.26152918,45579.285,-15875.975,-0.34831557,565557133312,2,19040206
BTC,"Sun, 15 May 2022 04:35:27 GMT",29668.076,274.27734,0.9331114,38490.029333333332,1652589240,29611.865,30166.775,29611.865 - 30166.775,27752611840,27752611840,27752611840,29403207052,48218086401,3317.586,0.12590225,26350.49 - 68789.625,-39121.547,-0.5687129,26350.49,68789.625,40222.727,-10554.65,-0.26240516,45579.285,-15911.209,-0.3490886,564886306816,2,19040206
BTC,"Sun, 15 May 2022 04:36:28 GMT",29659.34,276.13867,0.9397869,38487.117333333335,1652589300,29611.865,30166.775,29611.865 - 30166.775,27735003136,27735003136,27735003136,29403207052,48218086401,3308.8496,0.1255707,26350.49 - 68789.625,-39130.285,-0.5688399,26350.49,68789.625,40222.727,-10563.387,-0.26262236,45579.285,-15919.945,-0.34928027,564719976448,2,19040206
BTC,"Sun, 15 May 2022 04:37:29 GMT",29656.139,272.44922,0.927212,38486.050333333333,1652589360,29611.865,30166.775,29611.865 - 30166.775,27738980352,27738980352,27738980352,29403207052,48218086401,3305.6484,0.12544923,26350.49 - 68789.625,-39133.484,-0.56888646,26350.49,68789.625,40222.727,-10566.588,-0.26270193,45579.285,-15923.146,-0.3493505,564658962432,2,19040206
BTC,"Sun, 15 May 2022 04:38:29 GMT",29643.29,291.20117,0.99209464,38481.76733333333,1652589420,29611.865,30166.775,29611.865 - 30166.775,27718983680,27718983680,27718983680,29403207052,48218086401,3292.7988,0.12496158,26350.49 - 68789.625,-39146.336,-0.56907326,26350.49,68789.625,40222.727,-10579.4375,-0.26302138,45579.285,-15935.996,-0.3496324,564414316544,2,19040206
BTC,"Sun, 15 May 2022 04:39:30 GMT",29631.146,272.10742,0.9268274,38477.719333333327,1652589480,29611.865,30166.775,29611.865 - 30166.775,27687225344,27687225344,27687225344,29403207052,48218086401,3280.6562,0.12450077,26350.49 - 68789.625,-39158.477,-0.56924975,26350.49,68789.625,40222.727,-10591.58,-0.26332328,45579.285,-15948.139,-0.34989884,564183105536,2,19040206
BTC,"Sun, 15 May 2022 04:40:30 GMT",29630.55,266.56055,0.90778136,38477.520666666671,1652589540,29611.865,30166.775,29611.865 - 30166.775,27702292480,27702292480,27702292480,29403207052,48218086401,3280.0605,0.12447816,26350.49 - 68789.625,-39159.074,-0.56925845,26350.49,68789.625,40222.727,-10592.176,-0.2633381,45579.285,-15948.734,-0.3499119,564171767808,2,19040206
BTC,"Sun, 15 May 2022 04:41:31 GMT",29615.527,233.23047,0.79377425,38472.513,1652589600,29611.865,30166.775,29611.865 - 30166.775,27685863424,27685863424,27685863424,29403207052,48218086401,3265.037,0.12390802,26350.49 - 68789.625,-39174.098,-0.56947684,26350.49,68789.625,40222.727,-10607.199,-0.2637116,45579.285,-15963.758,-0.3502415,563885768704,2,19040206
BTC,"Sun, 15 May 2022 04:09:43 GMT",29673.385,181.58203,0.6157012,38491.799,1652587680,29611.865,30166.775,29611.865 - 30166.775,27743078400,27743078400,27743078400,29403207052,48218086401,3322.8945,0.12610371,26350.49 - 68789.625,-39116.242,-0.56863576,26350.49,68789.625,40222.727,-10549.342,-0.26227316,45579.285,-15905.9,-0.34897214,564986052608,2,19040162
BTC,"Sun, 15 May 2022 04:10:43 GMT",29685.188,190.02344,0.6442552,38495.73333333333,1652587740,29611.865,30166.775,29611.865 - 30166.775,27758286848,27758286848,27758286848,29403207052,48218086401,3334.6973,0.12655163,26350.49 - 68789.625,-39104.438,-0.56846416,26350.49,68789.625,40222.727,-10537.539,-0.26197973,45579.285,-15894.098,-0.3487132,565210775552,2,19040162
BTC,"Sun, 15 May 2022 04:11:44 GMT",29735.848,235.68164,0.79891527,38512.62,1652587800,29611.865,30166.775,29611.865 - 30166.775,27799805952,27799805952,27799805952,29403207052,48218086401,3385.3574,0.12847418,26350.49 - 68789.625,-39053.777,-0.56772774,26350.49,68789.625,40222.727,-10486.879,-0.26072025,45579.285,-15843.4375,-0.3476017,566175334400,2,19040162
BTC,"Sun, 15 May 2022 04:12:44 GMT",29742.797,244.47266,0.8287663,38514.936333333339,1652587860,29611.865,30166.775,29611.865 - 30166.775,27800408064,27800408064,27800408064,29403207052,48218086401,3392.3066,0.1287379,26350.49 - 68789.625,-39046.83,-0.5676267,26350.49,68789.625,40222.727,-10479.93,-0.26054746,45579.285,-15836.488,-0.34744924,566308962304,2,19040206
BTC,"Sun, 15 May 2022 04:13:45 GMT",29738.934,236.79883,0.8026482,38513.648666666668,1652587920,29611.865,30166.775,29611.865 - 30166.775,27817719808,27817719808,27817719808,29403207052,48218086401,3388.4434,0.12859128,26350.49 - 68789.625,-39050.69,-0.56768286,26350.49,68789.625,40222.727,-10483.793,-0.2606435,45579.285,-15840.352,-0.347534,566235430912,2,19040206
BTC,"Sun, 15 May 2022 04:14:15 GMT",29725.768,208.74414,0.70719296,38509.26,1652587980,29611.865,30166.775,29611.865 - 30166.775,27798374400,27798374400,27798374400,29403207052,48218086401,3375.2773,0.12809163,26350.49 - 68789.625,-39063.86,-0.5678743,26350.49,68789.625,40222.727,-10496.959,-0.26097086,45579.285,-15853.518,-0.34782287,565984755712,2,19040206
BTC,"Sun, 15 May 2022 02:42:21 GMT",29763.246,81.072266,0.27313393,38521.752666666667,1652582460,29763.246,30166.775,29763.246 - 30166.775,27959625728,27959625728,27959625728,29403207052,48218086401,3412.7559,0.12951395,26350.49 - 68789.625,-39026.38,-0.5673294,26350.49,68789.625,40222.727,-10459.48,-0.26003906,45579.285,-15816.039,-0.3470006,566697000960,2,19040162
BTC,"Sun, 15 May 2022 02:43:21 GMT",29767.225,90.18945,0.30390155,38523.079,1652582520,29767.225,30166.775,29767.225 - 30166.775,27954235392,27954235392,27954235392,29403207052,48218086401,3416.7344,0.12966493,26350.49 - 68789.625,-39022.4,-0.5672716,26350.49,68789.625,40222.727,-10455.502,-0.25994015,45579.285,-15812.061,-0.3469133,566772760576,2,19040162
BTC,"Sun, 15 May 2022 02:44:22 GMT",29786.068,122.990234,0.41462356,38529.36,1652582580,29772.887,30166.775,29772.887 - 30166.775,27982684160,27982684160,27982684160,29403207052,48218086401,3435.5781,0.13038005,26350.49 - 68789.625,-39003.555,-0.56699765,26350.49,68789.625,40222.727,-10436.658,-0.25947168,45579.285,-15793.217,-0.3464999,567131570176,2,19040162
BTC,"Sun, 15 May 2022 02:44:52 GMT",29773.867,111.65039,0.37640783,38525.293,1652582640,29772.887,30166.775,29772.887 - 30166.775,27983345664,27983345664,27983345664,29403207052,48218086401,3423.377,0.12991701,26350.49 - 68789.625,-39015.758,-0.56717503,26350.49,68789.625,40222.727,-10448.859,-0.259775,45579.285,-15805.418,-0.34676757,566899245056,2,19040162
BTC,"Sun, 15 May 2022 02:22:39 GMT",29810.58,163.45312,0.55132955,38537.530666666666,1652581260,29796.477,30166.775,29796.477 - 30166.775,27997362176,27997362176,27997362176,29403207052,48218086401,3460.0898,0.13131027,26350.49 - 68789.625,-38979.047,-0.5666414,26350.49,68789.625,40222.727,-10412.146,-0.2588623,45579.285,-15768.705,-0.3459621,567598252032,2,19040162
BTC,"Sun, 15 May 2022 02:23:40 GMT",29836.186,150.1289,0.5057199,38546.066,1652581320,29796.477,30166.775,29796.477 - 30166.775,28000331776,28000331776,28000331776,29403207052,48218086401,3485.6953,0.13228199,26350.49 - 68789.625,-38953.438,-0.5662691,26350.49,68789.625,40222.727,-10386.541,-0.25822568,45579.285,-15743.1,-0.3454003,568085839872,2,19040162
BTC,"Sun, 15 May 2022 02:24:41 GMT",29825.635,135.7461,0.4572171,38542.549,1652581380,29796.477,30166.775,29796.477 - 30166.775,28001906688,28001906688,28001906688,29403207052,48218086401,3475.1445,0.1318816,26350.49 - 68789.625,-38963.992,-0.5664225,26350.49,68789.625,40222.727,-10397.092,-0.258488,45579.285,-15753.65,-0.3456318,567884906496,2,19040162
